Size,Number of rooms,Location,Distance of the center,Years of construction,Date,Country,Build quality,Price final
0.008595189,0.85665029,0.688554963,0.659204496,0.315282785,14/09/2016,Canada,1,489996
0.915221563,0.250501999,0.806348454,0.088486514,0.243021963,27/11/2014,Togo,8,331148
0.696259404,0.495769625,0.537849194,0.574959499,0.223341267,25/03/2009,Bhutan,1,887917
0.573736129,0.84707003,0.461848647,0.768945421,0.117802529,12/10/2021,Hungary,5,166275
0.318192289,0.626264138,0.219321077,0.14133468,0.645916515,19/03/2010,Slovakia (Slovak Republic),4,592668
0.92203617,0.062069169,0.764282558,0.384169928,0.822216387,25/02/2015,Jordan,7,502207
0.619811576,0.080192519,0.958442439,0.872499338,0.689065232,28/10/2016,United Kingdom,5,277838
0.027294714,0.671858615,0.955384791,0.218631347,0.407524217,08/01/2018,Wallis and Futuna,8,738318
0.31998733,0.941496413,0.768997391,0.080920788,0.464459019,12/12/2015,El Salvador,1,608509
0.214379512,0.235568385,0.852681798,0.224425683,0.447561636,13/02/2023,Montenegro,5,204441
0.915356537,0.511150911,0.20752443,0.831639523,0.778812572,29/08/1995,Iceland,4,942800
0.322262338,0.56529705,0.970891209,0.044286718,0.170686535,23/08/2015,Poland,3,905354
0.109977064,0.612988734,0.84146469,0.545736392,0.186761503,09/04/2010,United States Virgin Islands,5,123188
0.902746411,0.754686533,0.219512867,0.352038565,0.430756775,08/08/2023,Eritrea,10,616567
0.726627232,0.782383757,0.182437957,0.326620198,0.494346405,19/10/2018,Poland,3,534175
0.302555636,0.247891388,0.893557625,0.673630635,0.512472234,13/02/2018,Moldova,8,303697
0.223830838,0.218541555,0.887017301,0.941844922,0.416894673,04/05/2010,American Samoa,3,736806
0.023429054,0.215081852,0.015508016,0.961764297,0.62364037,07/07/2016,Guinea-Bissau,1,427883
0.46100506,0.431698387,0.83659759,0.779411964,0.415431916,06/01/2002,Guernsey,9,501121
0.253605476,0.170209645,0.72545238,0.883068405,0.618683586,31/03/2008,Kyrgyz Republic,9,793950
0.590554102,0.211865663,0.018352172,0.192265276,0.319049181,22/09/2002,Cyprus,6,434868
0.015566469,0.579624601,0.294456377,0.180113642,0.283985592,18/08/2017,Saint Helena,10,550627
0.250761672,0.527740004,0.736650262,0.927164566,0.033123352,21/12/2001,Moldova,1,118222
0.839369568,0.14760631,0.669327718,0.73905317,0.520063528,18/09/2014,Moldova,8,376185
0.104937119,0.755646225,0.060074602,0.582615097,0.028920523,17/12/2011,Gibraltar,2,808732
0.650674581,0.245064458,0.350419358,0.760202295,0.603660485,30/07/2011,Taiwan,9,974508
0.890136285,0.780517244,0.731607069,0.067796242,0.115548051,19/11/1997,Mauritius,8,732438
0.510994078,0.728877305,0.325174664,0.86289992,0.429275333,26/04/2023,Tajikistan,3,272019
0.512517571,0.858539739,0.191148675,0.518767865,0.811404862,30/07/2020,China,5,449098
0.849701613,0.773309185,0.063057525,0.448214104,0.704174462,16/06/2007,Palau,9,338705
0.438856478,0.507457755,0.428444585,0.741715687,0.492081409,30/05/2014,Cocos (Keeling) Islands,1,931900
0.041778818,0.859222559,0.733679408,0.172084289,0.341465493,16/01/2017,Kazakhstan,9,239021
0.456856716,0.180927886,0.185338184,0.244866354,0.709197902,24/11/2014,Zimbabwe,4,839076
0.239754113,0.860373902,0.69426151,0.988109848,0.868045259,14/03/2022,Philippines,4,383817
0.28539047,0.59465538,0.647470905,0.753116006,0.508433528,13/06/2020,Sudan,4,430339
0.3351803,0.293096849,0.313232306,0.824461,0.634775634,29/11/2016,Lao People's Democratic Republic,10,550138
0.111867037,0.419529409,0.476609903,0.350711186,0.39311154,17/01/2013,United Kingdom,9,813402
0.438762199,0.49637156,0.792643253,0.516075692,0.957770049,24/01/2010,Cape Verde,6,527785
0.943590446,0.09808399,0.873342387,0.122155059,0.642299376,20/06/2014,North Macedonia,8,874760
0.999547804,0.48188852,0.490477118,0.342859917,0.395031906,03/10/2002,Mexico,4,390667
0.486179951,0.596867238,0.025541496,0.744909264,0.561176691,12/06/2008,Nauru,3,822528
0.496773074,0.425428261,0.383156073,0.784759967,0.080977067,27/09/2021,Niue,1,135034
0.423384186,0.951373469,0.550720365,0.595779834,0.763111077,18/07/1996,Kuwait,10,639020
0.228941521,0.785748126,0.063583072,0.683248093,0.985393011,20/01/2014,Namibia,7,496607
0.506531375,0.992818588,0.478906652,0.78778302,0.182319497,31/03/2016,Djibouti,4,869702
0.993642933,0.107799795,0.381632713,0.702376789,0.745137004,10/09/1994,Hong Kong,8,734264
0.085051962,0.035785387,0.137446551,0.396884839,0.488703814,05/05/2020,Greece,3,584090
0.910533197,0.594273798,0.307977379,0.188134731,0.51245391,15/09/2020,Togo,1,505939
0.327444336,0.045102605,0.783586524,0.791413888,0.890169996,25/10/2016,Cayman Islands,5,625238
0.76198305,0.858271568,0.8454923,0.454638427,0.702625286,10/10/2002,Argentina,2,456024
0.321606994,0.080760573,0.111852777,0.480401936,0.604896093,22/08/2000,Sierra Leone,3,296269
0.116157289,0.318370757,0.579063491,0.68567495,0.910756704,17/12/2014,Costa Rica,6,553492
0.72737403,0.893179081,0.20979267,0.773520994,0.80690189,20/06/2012,Trinidad and Tobago,3,337646
0.415199222,0.250438042,0.515456702,0.874514421,0.071194954,11/04/2004,Malta,3,889453
0.44613484,0.026618825,0.722884744,0.11293311,0.835247234,20/06/2017,Aruba,6,198893
0.985927735,0.397373467,0.457378012,0.419456313,0.544648984,21/01/2019,Turkey,5,925203
0.394455072,0.356692251,0.099909274,0.77585083,0.138509277,07/07/2021,Bolivia,10,231272
0.697279486,0.729727907,0.575042721,0.171341971,0.534016516,25/08/2008,Cayman Islands,9,857688
0.641801343,0.082281885,0.647579334,0.067178153,0.917688551,17/05/1997,Trinidad and Tobago,1,743830
0.213834916,0.569238077,0.04489434,0.909726301,0.898704116,20/03/2009,Peru,3,414409
0.703059582,0.461923217,0.459318116,0.314863392,0.585750244,12/05/2008,Afghanistan,3,367329
0.483861415,0.110360411,0.773049345,0.795176258,0.855573643,25/03/2012,Estonia,6,332413
0.875853385,0.335300738,0.792290036,0.005712091,0.665280607,11/07/2002,Romania,8,745392
0.500213766,0.366563069,0.596639321,0.85617063,0.392041781,02/08/2005,Faroe Islands,3,607432
0.777921129,0.640648502,0.515231931,0.449297769,0.913614856,22/11/2023,British Indian Ocean Territory (Chagos Archipelago),3,752028
0.552214056,0.551247601,0.876992159,0.041573445,0.440793741,21/06/2003,Guatemala,6,714535
0.000782783,0.002136075,0.984362737,0.075902747,0.090227997,09/12/2003,Cocos (Keeling) Islands,8,741508
0.744643532,0.408672686,0.987043795,0.560368006,0.807018717,02/07/2011,Lithuania,6,399949
0.952520281,0.863542192,0.161041797,0.003289054,0.898483503,07/07/2006,Falkland Islands (Malvinas),10,285508
0.470320739,0.317645325,0.59478858,0.403424518,0.731743199,16/09/2001,Korea,3,825245
0.914685442,0.045255417,0.47747148,0.18140308,0.778894244,10/04/2021,Moldova,4,711579
0.829486807,0.751089994,0.409150704,0.455109377,0.655005228,04/07/2003,China,1,952271
0.778200672,0.004931737,0.912090337,0.595761479,0.565615,11/09/1994,Isle of Man,8,526931
0.949418189,0.76411686,0.715770166,0.701119907,0.543641421,07/01/2022,Mexico,4,774135
0.360527889,0.597678424,0.390380199,0.118739928,0.144511123,27/10/2005,British Indian Ocean Territory (Chagos Archipelago),6,901435
0.34920031,0.123769307,0.44909077,0.213036046,0.101205235,11/11/2010,Uzbekistan,3,283703
0.037248371,0.686110434,0.142712782,0.908654788,0.097554839,22/09/2010,Chad,6,502682
0.663496262,0.811119509,0.52954065,0.744158735,0.887464993,07/10/2002,Zambia,9,926059
0.153103572,0.588711038,0.836437689,0.1903664,0.999478174,08/06/2005,Norway,9,424444
0.68593461,0.36505599,0.67043395,0.18100028,0.1867837,15/08/2005,Christmas Island,10,262627
0.375401108,0.072902269,0.737193457,0.922224632,0.363205059,23/06/2007,British Indian Ocean Territory (Chagos Archipelago),3,874182
0.748042014,0.669129741,0.128479643,0.581316138,0.860056068,25/09/2002,Moldova,3,324319
0.671307493,0.804797904,0.381658552,0.754094084,0.712250336,07/10/2004,Austria,4,275236
0.639629826,0.312014943,0.53610873,0.456886375,0.050551645,07/03/2012,French Guiana,7,155676
0.242264226,0.958247045,0.230749803,0.391861506,0.959912738,11/02/1995,Mayotte,3,729545
0.820839966,0.059385697,0.887139784,0.252238102,0.153585985,03/01/2024,Western Sahara,10,905100
0.238559683,0.790869832,0.055725135,0.076165375,0.812990369,11/06/2020,Isle of Man,8,277992
0.789345782,0.557605603,0.749553019,0.143198487,0.190384867,20/04/2001,Myanmar,8,521528
0.0049541,0.953350112,0.711823112,0.845382587,0.912746615,15/12/2023,Norway,6,483942
0.150821928,0.188518276,0.450618487,0.066694379,0.786745459,12/09/1996,Peru,4,575487
0.624725072,0.972189134,0.278748966,0.349913274,0.423322419,18/08/1998,Kuwait,5,327059
0.53352617,0.455116299,0.456360409,0.8144365,0.241025201,04/11/2015,Benin,2,167244
0.397259783,0.995651459,0.437354696,0.422567964,0.593435752,22/06/1995,Mozambique,6,441922
0.761649271,0.976885592,0.796337202,0.467238269,0.656681928,08/07/2017,Thailand,3,341685
0.347611124,0.604777303,0.380057523,0.05409211,0.94031182,26/10/2021,Mauritania,6,168740
0.719442607,0.036377815,0.1818142,0.903496053,0.787225298,01/01/2020,Luxembourg,5,594042
0.899773716,0.167047828,0.062641161,0.863029768,0.600786266,15/04/1999,Guatemala,2,784646
0.511090064,0.245582991,0.699772641,0.076878832,0.415661433,07/11/2009,Palestinian Territory,5,797721
0.221953228,0.162930195,0.149557494,0.310530588,0.863468345,23/02/2014,British Virgin Islands,5,836531
0.74737505,0.715408928,0.767977217,0.503809743,0.269066872,10/09/2010,Cook Islands,9,613500
0.375562423,0.657832567,0.34910772,0.057147359,0.379221656,21/12/1998,Saint Lucia,8,883194
0.385977351,0.210488584,0.566199895,0.935249985,0.580149454,28/04/2017,Vietnam,7,283694
0.120188608,0.702908163,0.606211176,0.360484808,0.953546885,30/04/2021,Iceland,3,774900
0.247641787,0.436340016,0.889831563,0.028713946,0.797384475,23/08/2011,Belize,10,923672
0.378522827,0.263820299,0.507420821,0.37447532,0.3932487,18/02/2009,Israel,4,364231
0.261198798,0.588427876,0.233011224,0.773338223,0.814617372,16/02/2015,Jersey,6,238987
0.266416754,0.072764556,0.438386906,0.181576524,0.784406513,08/08/2023,Falkland Islands (Malvinas),3,882834
0.083675278,0.898712267,0.308601621,0.616790122,0.729435137,26/03/2020,United States Virgin Islands,9,807880
0.283265101,0.546103423,0.770971193,0.130588233,0.475167,01/05/2009,Algeria,8,195745
0.785015565,0.33071505,0.328050225,0.599238677,0.997280262,10/12/2016,South Georgia and the South Sandwich Islands,6,854513
0.829584339,0.315481537,0.511454434,0.031714245,0.940418545,16/05/1995,Monaco,4,392996
0.557928107,0.065457202,0.439161909,0.367353992,0.515316362,11/11/2020,Tajikistan,7,471285
0.029418064,0.149103981,0.871452943,0.377937196,0.429035327,02/07/2001,Comoros,3,763507
0.004932793,0.948393952,0.554210335,0.380967071,0.863320356,22/04/2021,Macao,10,667468
0.912842633,0.386590419,0.571931312,0.944395729,0.295114357,08/12/2015,Saint Martin,8,857526
0.522025032,0.69515179,0.110643402,0.696236264,0.574079703,17/09/2017,United Arab Emirates,1,413958
0.460556727,0.408768932,0.183401551,0.254639978,0.273250043,19/08/2012,Greenland,3,306443
0.990293408,0.545008422,0.467143776,0.639728207,0.755569463,27/09/1999,Lebanon,5,739817
0.860893444,0.042542743,0.041926014,0.323111279,0.86787107,15/01/1999,Palau,5,398479
0.192797859,0.971467359,0.898610008,0.91331186,0.507747115,19/11/2019,Hungary,10,941456
0.656299099,0.927358405,0.571507386,0.878771417,0.315458622,28/03/2009,Austria,2,163271
0.199887026,0.778049492,0.804776606,0.783046988,0.462822485,21/06/1998,Serbia,10,555724
0.599926434,0.213459998,0.023867853,0.60445052,0.653094843,07/07/2019,Belarus,8,887655
0.776031205,0.700300414,0.431846821,0.488724992,0.779346876,12/04/2004,North Macedonia,5,886837
0.624945666,0.224381787,0.445500723,0.782254059,0.115647685,30/05/2005,Qatar,7,232758
0.25056116,0.891417226,0.477538355,0.987853356,0.635118205,22/10/2017,Botswana,7,352299
0.693725023,0.348447561,0.577443623,0.566099004,0.015514893,11/05/2000,Niue,5,423833
0.81032706,0.939077215,0.488452551,0.775872897,0.468897776,01/04/2003,Bahamas,8,340810
0.616670367,0.060586372,0.934469499,0.417221476,0.668410391,31/12/2003,Burkina Faso,9,454321
0.598113023,0.188547162,0.778005541,0.52163489,0.486779567,04/06/2006,North Macedonia,4,221548
0.948770491,0.387571706,0.221820198,0.598568365,0.508050667,06/08/2016,Morocco,4,381230
0.908674586,0.607866224,0.621417421,0.118626516,0.455638601,03/08/1997,Bouvet Island (Bouvetoya),8,177698
0.580324043,0.958541869,0.691907013,0.156163167,0.065031796,15/06/2016,Guinea,1,537254
0.319109687,0.884185666,0.146071898,0.741153758,0.416139555,03/04/2007,Lao People's Democratic Republic,4,266504
0.400715839,0.437697694,0.171573405,0.616572348,0.84650141,19/10/2000,Netherlands,6,451221
0.34820796,0.844223516,0.005684924,0.827794434,0.027607449,21/03/2003,Nepal,4,972433
0.493539877,0.404228433,0.957690735,0.323129811,0.664532462,02/11/1995,Western Sahara,6,154350
0.651094425,0.13978234,0.732727538,0.586396426,0.770315844,14/07/1997,Tuvalu,5,512540
0.418249975,0.855793525,0.912131038,0.419428845,0.929345451,02/05/2015,Libyan Arab Jamahiriya,9,377783
0.464242593,0.80540763,0.149753746,0.240407254,0.553281483,07/11/2010,Greece,10,289950
0.514714461,0.791461991,0.15769281,0.72159092,0.947855355,21/03/2016,Jordan,9,621701
0.784492352,0.134454876,0.470256416,0.41345056,0.511288894,06/11/2017,Holy See (Vatican City State),4,276534
0.818032366,0.428243132,0.215573144,0.78578515,0.979288332,12/12/2003,Holy See (Vatican City State),4,109126
0.977376957,0.221524657,0.422346024,0.083653715,0.305095509,04/06/2010,Kenya,8,893519
0.140583331,0.309995539,0.079672417,0.671981819,0.986279262,03/10/2014,Sudan,10,121211
0.153317222,0.226487205,0.542184559,0.949716969,0.475121008,29/10/2007,Lao People's Democratic Republic,4,453230
0.563524757,0.46244901,0.334597185,0.730652343,0.297917061,01/04/2005,Finland,2,484284
0.486603889,0.907985194,0.961555142,0.036390636,0.852440883,23/05/2020,Tuvalu,2,476629
0.34291439,0.833186738,0.220326378,0.930203698,0.742667378,25/08/2019,Holy See (Vatican City State),1,420305
0.435395889,0.859437367,0.005940293,0.523341192,0.681260579,03/08/1998,Guadeloupe,5,633728
0.239969984,0.417447058,0.921102507,0.384607312,0.988438683,03/12/1995,Estonia,6,758471
0.004635625,0.186992159,0.355710573,0.327986076,0.719283554,13/05/2005,Timor-Leste,9,634678
0.605620723,0.131121135,0.867423654,0.749681228,0.345963333,20/09/1995,Panama,5,862965
0.243420679,0.258968192,0.431535386,0.608565592,0.03437887,12/07/1996,Central African Republic,6,959145
0.174890615,0.226795564,0.849409123,0.74589817,0.610592499,10/02/2017,Grenada,6,400666
0.050933869,0.866090148,0.691999024,0.666816187,0.984278925,06/10/1997,Bosnia and Herzegovina,3,477918
0.228090012,0.160581994,0.941223423,0.127602807,0.022539473,29/05/2008,Korea,4,572043
0.620303429,0.223744686,0.842729232,0.143118874,0.152454402,30/11/2021,Philippines,1,115805
0.050591618,0.18390169,0.526712909,0.54777972,0.384726086,28/09/1998,United Kingdom,4,284452
0.457541863,0.266261969,0.169495548,0.391493274,0.463466763,08/03/2018,Japan,1,880098
0.861435561,0.386259755,0.572613628,0.742328766,0.183480706,12/11/2022,Philippines,5,862220
0.547794292,0.292129281,0.354669109,0.832264699,0.777489396,08/07/1995,Turkmenistan,8,932277
0.285725665,0.731931636,0.755650576,0.324570997,0.93970186,14/08/2012,Slovakia (Slovak Republic),8,665155
0.529803301,0.01208654,0.099516067,0.105243014,0.717662072,21/12/2012,Switzerland,5,493402
0.854268627,0.3718319,0.101897698,0.25898913,0.118022609,12/12/2011,Algeria,10,288472
0.750668683,0.071334916,0.775048121,0.085065242,0.947684273,01/10/2015,Israel,2,928726
0.680973372,0.274725211,0.442956284,0.905336688,0.206898111,16/11/2019,Bermuda,6,872831
0.763584095,0.456234499,0.342748075,0.592986515,0.106037656,09/08/2015,China,1,252081
0.962976742,0.845193897,0.616334672,0.540628425,0.328678282,13/01/2016,Dominica,7,265274
0.129802236,0.72332653,0.245008972,0.115349299,0.097985914,29/12/1997,Bahamas,4,777354
0.572327808,0.458035148,0.7499416,0.019160582,0.090912886,10/02/2019,Lebanon,5,255689
0.163944574,0.72732251,0.798298634,0.592575071,0.57094912,02/05/1999,Senegal,6,708956
0.842814402,0.339018706,0.416397661,0.80870682,0.210683312,07/11/2002,Puerto Rico,1,600183
0.440872653,0.513716685,0.437457817,0.229046291,0.239979199,28/06/1998,Mali,9,287970
0.893775086,0.358557869,0.56248962,0.088501704,0.38432822,21/08/1997,Syrian Arab Republic,10,974940
0.461838714,0.66086079,0.850052067,0.631897988,0.387360257,15/03/2004,Tajikistan,4,200491
0.690471542,0.786830353,0.110884151,0.361757569,0.16820648,04/02/2011,Mongolia,8,219801
0.989507953,0.678637288,0.076421146,0.288104848,0.925416256,09/03/2020,Kyrgyz Republic,5,124481
0.494038896,0.370012594,0.209663677,0.368124145,0.428197378,12/01/2008,Congo,8,103434
0.830037441,0.942297378,0.382672679,0.501130316,0.727245645,20/10/2006,Angola,1,597171
0.657982089,0.819138311,0.740165412,0.697897233,0.944181268,11/09/2023,Cote d'Ivoire,8,857546
0.869374726,0.436976577,0.797069413,0.624735709,0.605579525,26/10/2000,South Georgia and the South Sandwich Islands,4,506227
0.533745703,0.885459721,0.721716187,0.580615498,0.703883011,14/07/2007,Puerto Rico,2,616005
0.4693058,0.474922413,0.390870886,0.32150569,0.96334175,23/04/2017,Sao Tome and Principe,6,450334
0.322777233,0.619177674,0.184453693,0.721567126,0.272355659,03/12/2018,Trinidad and Tobago,2,407071
0.996628668,0.786028823,0.577392731,0.490634297,0.056440497,25/09/2023,Switzerland,5,695579
0.0410909,0.349642388,0.229734276,0.484907251,0.924215239,28/04/1998,Indonesia,2,987164
0.909495779,0.90106283,0.4386602,0.542218426,0.04908992,16/10/1996,Dominica,3,672800
0.523205353,0.471563298,0.012632459,0.111372532,0.419395457,26/09/2005,Vietnam,6,645215
0.687833965,0.454998096,0.379444931,0.908748527,0.829258735,25/01/2015,Hungary,1,510374
0.251881753,0.039108849,0.78734005,0.153597686,0.282684416,12/03/2020,Pitcairn Islands,6,896194
0.69227166,0.029346227,0.335718894,0.354947005,0.244686477,05/06/2015,Italy,3,950822
0.944094175,0.849118204,0.821262643,0.003259269,0.365531003,08/01/2011,Timor-Leste,7,304081
0.168676674,0.073222411,0.553235204,0.75976953,0.492147412,30/07/2018,Chad,2,674219
0.860629156,0.638768416,0.151824438,0.297002309,0.78346117,15/10/2003,Kazakhstan,6,662709
0.09320936,0.644829268,0.610332951,0.60988731,0.822750241,25/11/2004,Latvia,8,386209
0.231082763,0.109940178,0.763432019,0.078365594,0.363337453,07/12/2016,Swaziland,1,454463
0.358207441,0.604919117,0.196900563,0.077413826,0.764612134,28/02/2009,Jordan,9,637553
0.336752134,0.132297129,0.505680071,0.972609838,0.735716278,03/05/2022,Saint Barthelemy,5,303449
0.450037648,0.843618282,0.084084181,0.05481794,0.689303557,19/12/2013,South Africa,5,995550
0.99436146,0.642750927,0.462874799,0.00781918,0.601913809,17/01/2021,Bahamas,5,423249
0.114657646,0.099304244,0.720064833,0.152900015,0.586084649,21/04/2018,Tanzania,6,762183
0.152397721,0.178088592,0.55406274,0.798382637,0.860338052,12/07/1997,Micronesia,2,323832
0.869646874,0.071121032,0.025932832,0.047015789,0.931433524,21/08/2021,Madagascar,6,352627
0.996027633,0.954328881,0.417869926,0.103202472,0.743441678,22/01/2020,Brunei Darussalam,4,135563
0.761630733,0.21250191,0.9434231,0.995786988,0.358798959,15/09/1994,Sierra Leone,8,264069
